DocType: Custom Script,Script,سيناريو
DocType: Report,Script Report,تقرير النصي
DocType: Custom Script,Script Type,نوع البرنامج النصي
apps/frappe/frappe/config/core.py +27,Script or Query reports,تقارير النصي أو سؤال
DocType: Website Script,Script to attach to all web pages.,النصي لنعلق على كل صفحات الويب.
apps/frappe/frappe/desk/page/applications/applications.js +59,Search,البحث
apps/frappe/frappe/core/page/desktop/all_applications_dialog.html +1,Search Application,بحث تطبيق
DocType: DocType,Search Fields,البحث الحقول
apps/frappe/frappe/core/doctype/doctype/doctype.py +375,Search Fields should contain valid fieldnames,وينبغي أن تتضمن حقول البحث fieldnames صالحة
apps/frappe/frappe/desk/page/applications/applications.js +61,Search Results,نتائج البحث
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +95,Search in a document type,بحث في نوع الوثيقة
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html +58,Search or type a command,بحث أو كتابة أمر
DocType: DocField,Section Break,قسم استراحة
DocType: System Settings,Security,أمن
DocType: User,Security Settings,إعدادات الأمان
DocType: Communication,Seen,رأيت
DocType: DocField,Select,حدد
apps/frappe/frappe/public/js/frappe/list/list_item_main_head.html +23,Select All,حدد كافة
apps/frappe/frappe/public/js/frappe/views/communication.js +80,Select Attachments,حدد المرفقات
apps/frappe/frappe/desk/page/applications/applications.js +44,Select Category...,اختر الفئة...
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_field.html +22,Select Columns,تحديد الأعمدة
DocType: Web Form,Select DocType,حدد نوع المستند
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +48,Select Document Type,حدد نوع الوثيقة
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +140,Select Document Type or Role to start.,حدد نوع الوثيقة أو دور للبدء.
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +249,Select Document Types,حدد أنواع المستندات
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +34,Select Document Types to set which User Permissions are used to limit access.,حدد أنواع المستندات لتعيين العضو الذي ضوابط تستخدم للحد من الوصول.
apps/frappe/frappe/public/js/frappe/views/communication.js +77,Select Print Format,حدد تنسيق طباعة
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +75,Select Print Format to Edit,حدد تنسيق طباعة إلى تحرير
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +530,Select Report Name,حدد اسم التقرير
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +54,Select Role,حدد دور
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +482,Select Table Columns for {0},تحديد الأعمدة الجدول ل{0}
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +891,Select To Download:,اختار ل تحميل :
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +7,Select Type,حدد نوع
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +5,Select Type of Document to Download,حدد نوع الوثيقة لتحميل
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +68,Select User,حدد المستخدم
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +222,Select User or DocType to start.,حدد العضو أو DOCTYPE للبدء.
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +252,Select Your Language,اختر اللغة الخاصة بك
apps/frappe/frappe/website/doctype/website_settings/website_settings.js +72,Select a Banner Image first.,تحديد صورة بانر الأول.
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +102,Select a DocType to make a new format,اختر DOCTYPE لجعل شكل جديد
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_start.html +2,Select an existing format to edit or start a new format.,تحديد شكل القائمة لتعديل أو اضافة شكل جديد.
DocType: Website Settings,Select an image of approx width 150px with a transparent background for best results.,اختر صورة من تقريبا عرض 150px مع خلفية شفافة للحصول على أفضل النتائج.
apps/frappe/frappe/public/js/frappe/views/calendar.js +90,Select dates to create a new ,قم بتحديد مواعيد لخلق جديد
apps/frappe/frappe/public/js/frappe/form/control.js +775,Select from existing attachments,اختر من القائمة إرفاق ملفات
apps/frappe/frappe/core/page/modules_setup/modules_setup.js +18,"Select modules to be shown (based on permission). If hidden, they will be hidden for all users.",حدد وحدات ليتم عرضها (على أساس إذن ) . إذا مخفي ، وسوف تكون مخفية لجميع المستخدمين.
apps/frappe/frappe/public/js/frappe/views/calendar.js +86,Select or drag across time slots to create a new event.,حدد أو اسحب عبر فتحات الوقت لإنشاء حدث جديد.
apps/frappe/frappe/public/js/frappe/list/doclistview.js +452,Select records for assignment,اختر سجلات التعيين
DocType: Top Bar Item,"Select target = ""_blank"" to open in a new page.","حدد الهدف = "" _blank "" لفتح صفحة جديدة في ."
DocType: Custom Field,Select the label after which you want to insert new field.,حدد التسمية بعد الذي تريد إدراج حقل جديد.
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +333,"Select your Country, Time Zone and Currency",اختر بلدك، المنطقة الزمنية والعملات
apps/frappe/frappe/public/js/frappe/form/link_selector.js +21,Select {0},حدد {0}
DocType: Bulk Email,Send After,إرسال بعد
DocType: Email Alert,Send Alert On,إرسال تنبيه في
apps/frappe/frappe/public/js/frappe/views/communication.js +65,Send As Email,أرسل للبريد الالكتروني
DocType: Dropbox Backup,Send Backups to Dropbox,إرسال النسخ الاحتياطية لدروببوإكس
DocType: Print Settings,Send Email Print Attachments as PDF (Recommended),إرسال البريد الإلكتروني المرفقات طباعة بصيغة PDF (مستحسن)
DocType: Email Account,Send Notification to,إرسال إشعار ل
DocType: Dropbox Backup,Send Notifications To,إرسال إشعارات إلى
DocType: User,Send Notifications for Transactions I Follow,إرسال الإخطارات عن المعاملات أنا اتبع
apps/frappe/frappe/templates/pages/login.html +72,Send Password,إرسال كلمة المرور
DocType: User,Send Password Update Notification,إرسال كلمة المرور إعلام التحديثات
DocType: Print Settings,Send Print as PDF,إرسال طباعة بصيغة PDF
DocType: User,Send Welcome Email,إرسال أهلا وسهلا البريد الإلكتروني
DocType: Email Alert,Send alert if date matches this field's value,إرسال تنبيه إذا تاريخ مباريات قيمة هذا الحقل
DocType: Email Alert,Send alert if this field's value changes,إرسال تنبيه إذا كانت التغييرات قيمة هذا الحقل
DocType: Event,Send an email reminder in the morning,إرسال رسالة تذكير في الصباح
DocType: Email Alert,Send days before or after the reference date,إرسال أيام قبل أو بعد التاريخ المرجعي
DocType: Contact Us Settings,Send enquiries to this email address,إرسال الاستفسارات إلى عنوان البريد الإلكتروني هذا
apps/frappe/frappe/public/js/frappe/views/communication.js +67,Send me a copy,
DocType: ToDo,Sender,المرسل
DocType: Bulk Email,Sending,إرسال
DocType: Communication,Sent,أرسلت
DocType: Communication,Sent or Received,المرسلة أو المتلقاة
apps/frappe/frappe/desk/page/activity/activity.js +204,Sep,سبتمبر
apps/frappe/frappe/core/doctype/doctype/doctype.py +118,Series {0} already used in {1},الترقيم المتسلسل {0} مستخدم بالفعل في {1}
DocType: Print Format,Server,خادم
apps/frappe/frappe/public/js/frappe/request.js +116,Server Error: Please check your server logs or contact tech support.,خطأ الخادم : يرجى مراجعة سجلات الخادم الخاص بك أو الاتصال بالدعم التكنولوجيا .
DocType: Email Account,Service,خدمة
apps/frappe/frappe/public/js/frappe/request.js +214,Session Expired. Logging you out,انتهى الدورة. تسجيل خروجك
DocType: System Settings,Session Expiry,الدورة انتهاء الاشتراك
DocType: System Settings,Session Expiry Mobile,جلسة انتهاء موبايل
DocType: System Settings,Session Expiry in Hours e.g. 06:00,انتهاء الاشتراك في الدورة ساعات مثلا 06:00
apps/frappe/frappe/core/doctype/system_settings/system_settings.py +19,Session Expiry must be in format {0},يجب أن تكون الدورة انتهاء الصلاحية في شكل {0}
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +428,Set,مجموعة
DocType: Website Settings,Set Banner from Image,تعيين راية من الصورة
DocType: User,Set New Password,وضع كلمة سر جديدة
DocType: DocField,Set Only Once,تعيين مرة واحدة فقط
apps/frappe/frappe/config/setup.py +32,Set Permissions on Document Types and Roles,حذف وإضافة الصلاحيات
apps/frappe/frappe/config/setup.py +39,Set Permissions per User,التحكم بالصلاحيات على مستوى المستخدمٍ
apps/frappe/frappe/public/js/frappe/form/link_selector.js +136,Set Quantity,ضبط الكمية
DocType: DocPerm,Set User Permissions,تعيين أذونات المستخدم
DocType: Property Setter,Set Value,تعيين القيمة
apps/frappe/frappe/config/setup.py +155,"Set default format, page size, print style etc.",تعيين تنسيق افتراضي، حجم الصفحة، نمط الطباعة الخ
DocType: DocField,Set non-standard precision for a Float or Currency field,تعيين الدقة غير القياسية لحقل تعويم أو العملات
apps/frappe/frappe/config/setup.py +102,Set numbering series for transactions.,تحديد الترقيم المتسلسل للمعاملات .
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +154,Set the display label for the field,تعيين التسمية عرض للحقل
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +121,Setting Up,إنشاء
apps/frappe/frappe/config/setup.py +66,Settings,إعدادات
apps/frappe/frappe/config/website.py +69,Settings for About Us Page.,إعدادات الصفحة.
DocType: Contact Us Settings,Settings for Contact Us Page,إعدادات الاتصال بنا الصفحة
apps/frappe/frappe/config/website.py +74,Settings for Contact Us Page.,إعدادات الاتصال بنا الصفحة.
